delegator,amount,since,delta
cosmos1vv6g6jqxv3f04ly6dafk9keppmvhfzh8e98dkf,10,1636693984,0
cosmos1sc0ezp9e5nu3f99ckk2pz378jk4tl8c8wl8xse,10,1636147318,0
cosmos10kc5fcz4d04wj2ttjj99f6fv8fk7unvmj4d72m,10,1645411622,0
cosmos1ywawzm6cuedn5s2smhqmplahy48dgm08sq6zms,10,1616624954,0
cosmos1vv6g6jqxv3f04ly6dafk9keppmvhfzh8e98dkf,10,1636693984,0
cosmos10ltfttn2r9p4duparhj7h25zuhnezfh8tq9u9x,10,1644911357,0
cosmos1gutjzyfyhmzh6ex8u69qk7zuzgxqh5nuxveust,10,1632278595,0
cosmos13sdyejga692lufp74ehn3782xs9p3qtgjgcfr9,10,1643209530,0
cosmos1367n2h2pzk4mchu475ydgw5k758q4mn2fedck9,10,1645887586,0
cosmos1y78j7psd4pnr8ausdfhczyvfesdz3z6a5exr2l,10,1629751602,0
cosmos1t6jt4xp0uufeqevnhq48wwzv2w0m46d569hdrv,10,1636584315,0
cosmos1gjqrmxppg8g60zkmg2p56wq0mrrl4yf2fwda3f,10,1642081967,0
cosmos1jedm50nhztsec5lw6f32agkv7e8j0vemlz8suv,10,1642086072,0
cosmos1w7kh7wzlmv63r8yfujwleyn8qurwa584x9sf6z,10,1634769069,0
cosmos1du5cded2el25jrsc98mcna056ux0ecmhnn3al2,10,1642086017,0
cosmos12j22warqkwq6vqza7xzge8phqfvgpwdmzwtxgu,10,1642404342,0
cosmos1p7axlvr9znyec2jzzdw3ld3qxh4t2rnpr45ezf,10,1641391058,0
cosmos1xdjtskx3dxkzf7afdm4rwy6zkjmsnpjrgvakun,10,1632549171,0
cosmos1d706g6r6j66qzveqqg9g56fll8nxd0waay6anu,10,1642767382,0
cosmos1jqg7cczwq76h7jksvegc7dkjfs80fz4zzvzxwl,10,1615742877,0
cosmos1jyj3znn4c9l5zl58sjrx3ja4k972ruvjtd9urc,10,1641721148,0
cosmos1sc0ezp9e5nu3f99ckk2pz378jk4tl8c8wl8xse,10,1636147318,0
cosmos1s37n8c7q49rzmx6xqy89kvmjf2kffv6336mnpj,10,1637082332,0
cosmos1jyj3znn4c9l5zl58sjrx3ja4k972ruvjtd9urc,10,1641721148,0
cosmos1vcpnt3d4rfdenakwzw77l02l4gvcpmutvnvkzz,10,1645119146,0
cosmos1ntjschetf0vg9333c8sz2unkwxc9xeq79z7wv0,10,1635173325,0
cosmos1eutgdswe3akfqjsnq2c70hkvwrx77w80s77zzh,10,1645119346,0
cosmos15gtptlgen6zvhj5kfeth7cy6w3w3mpz6enp9r4,9.998,1641814131,0
cosmos1hcsr7jftf8yuf7srv272ure5nqg9g5laa8mcg3,9.9,1629449719,0
cosmos15metfynx0rgqg078n33gtnatrqyextm7qhmyrv,9.8,1639882942,0
cosmos1ry4wj5cmxdey23eanth9fgtavrte53vtxrzum6,9.740816,1642728834,0
cosmos1r0l233r49nmtaumfdtr0072znmx557c4qcp3qq,9.358865,1623191983,0
cosmos1w5j9s7gylh0xde6tnsqs6ulw474h9zh3738srr,9.2,1645594194,0
cosmos1afh5mrf5xx7ed9c8wvw46qyyqjcxssuc2f6hx3,9.1,1636953349,0
