delegator,amount,since,delta
cosmos1sdf80g92at333j0r3hfh3ksuqgpg4f07y22d88,9001.9998899710851454,1576022400,0
cosmos172rgarh640tpullwd0fudplfgsrauryjzd2963,8822.3783985892903902,1576022400,0
cosmos13c25u0p4nwntkk2l7mry70ler4tzascvsrjv52,8721.9999998739310261,1576022400,0
cosmos145p0kql0xxqah7xg7qkhad7vzkudxdudr96sn7,8418.186261,1598790143,0
cosmos1uz4wtx83k6vaj666tnc7jg6hd3gmgsd962qst9,8149,1576022400,0
cosmos1vcd6gx3jqng2m7tw6k7e766skayv5rkhkvs0r5,8000.9999999256697656,1576022400,0
cosmos1llxjmggmyqgqp47u3x9s24xlg5l7c65p238p2h,8000.7999999706901192,1576022400,0
cosmos1jjwuv9sf6u20x0nc3ea6uzxgh36gultfhxkcsv,7540.872151,1597061646,0
cosmos12q9urhjzrkpkuf4cq2mrhqtqfwgvejteqg2swu,7534.21606889751275,1576022400,0
cosmos1k20nxkezmx46hmxfzfl2plcrfas20hvwcuqwmy,7481.88013,1599843377,0
cosmos1y8nyfvmqh50p6ldpzljk3yrglppdv3t8h938ez,7405.6072311994180538,1576022400,0
cosmos1kefp89k9s3v94u0p2dh3hjmw5495n5t8h5m902,7378.240099,1612621537,0
cosmos1w4f04xqmg4sdc3c8a80lq9fcgrlfs953qezsn9,7045.5999867984290794,1576022400,0
cosmos1z89utvygweg5l56fsk8ak7t6hh88fd0a52369g,7001.6217439331524436,1576022400,0
cosmos1jshj7gvk9knazph9tczhe94ta3ffdnv6wg88a9,6765.299929,1588380782,0
cosmos1ey5zud92fmw75p7g5l3k3ch6hu25r74yq2km6a,6700,1614254284,0
cosmos166jxmsf24hgdn9xcjanemwvkf3d6e0gmcnxfrm,6500,1635450388,0
cosmos1s0fxukhznuaavph862xh007hcej5tpsqa85g4x,6450,1612331346,0
cosmos1jh0urskmdrrhfgm53d0ddnd506stu63wd07pfg,6291.598999952747305,1576022400,0
cosmos1cmwlgrdg0la26fxfwf6mnhxta0x3g3xflhk5vl,6266.227,1595022978,0
cosmos1gu0mkhx3w76wz3v2pd0vscsm94zu3htgnmjku8,6229.6900000899425118,1576022400,0
cosmos1lny3ymyrdd2sx0xng7lsaek7np6mdjkhsxd7jd,6160.40221,1597535595,0
cosmos196mlqrfcnk7c24kuza6hyp92s0rzkv6nyy3zps,6031,1644966313,131
cosmos13gvqalusnmapjgp3e6gnk9q832qv3g3u6jytaz,6010,1629050646,0
cosmos1dlr8dd7mwnee6jdv6eky0dypar5tu437h9t477,5933.000003,1586809482,0
cosmos1vhaqdhkkw8wg3z0nks85g3uf3caqda5lx2em72,5915.000001,1643667595,0
cosmos1lg93m6d4j387890dns4yes5wu9z6sqykx4au3v,5810.664195,1599953261,10
cosmos149g2tl9xakprzs5f854ntu5fthdgmuqd9ad0gn,5797.5407788096033089,1576022400,0
cosmos19xk778d40u60w0jt7x6jchmha9fr726xpeqcxh,5699.9999999470434534,1576022400,0
cosmos19yhcsuxva64wxty2jgy4v50zsfcl2076azk03d,5620,1641739466,0
cosmos1cwpaznycu87w3nsxw678cnck3tmtpa6slgw25z,5503.362389,1611613115,0
cosmos1xza9e9g74nyz4vftzr8rhnlcg975p7ty954sgg,5501.675817,1603881971,0
cosmos1gdxlzf2pz048s0ndq79r2ke3qz9wwutf209pgq,5485.357496,1615377354,0
cosmos1njvfq5pdad2f5j0uvqtfdujyg8c5sde2mph7ue,5400.412166,1599783179,0
cosmos14ualw5s00dhytkfrrptukg6cv8p6s9c63x7pz9,5364.9999999330760391,1576022400,0
cosmos1jx0xqtn3jzc6wnc9565mr5spkf5nccxkakxdnu,5222.468047,1624263449,0
cosmos107jv6zhu9f5wjw06ln7cefr3l8f7jhxqw4a4vk,5191.989744,1580373110,0
cosmos1ky7se9m7mpfg638m0sjtd79marsfgkj3vchkza,5097.813245,1581528544,0
cosmos1v5l9p868wtf3xke2th4z73ewne3y3ydw8lz9vu,5014.086012,1584006594,0
cosmos1eff0rr0ptx4hvc3cnwvm5wween82pe4hs40nqe,5014.000001020436089,1576022400,0
cosmos1gmvdcu4fga4kvqdm822pfux7fqdcagxx8daavk,5004.9999996199667414,1576022400,0
cosmos1gdv7kzg2lvx6k5w6nxq84q8r9z2ujpve0krhkm,5001.9999997919242983,1576022400,0
cosmos1hc5ggmaw5v0dp7wust48zskmlr4t833l8wt9j2,5001.58283,1645903527,0
cosmos1stqkafudwykj2vvy6nx7vnev27pd0a83a5mafs,5001.499922,1614463453,0
cosmos1pp0xtad9k74hncrdxqt4e779ttadtwc4z23y69,5001,1643270060,0
cosmos1lenvpq48ehp83x70nxuw797949twzhcycrucv4,5000,1633729563,0
cosmos1ug4p9pyeqnfd2kvtvgl5ulu2h7k428sywsvrra,5000,1593665294,0
cosmos163xlv8h99tmarvj262hlmml2rsk0ryu8jklvvv,5000,1642401108,0
cosmos1cpxkjnq58l28sy4sukxnl22k8c7c4fa28w39sj,4999.999999,1599836992,0
cosmos1dr4um0jmyhjtjc0r2p03cfxw0kfssucgfztpkh,4989.299996,1599827985,0
cosmos1sxug4mcc8m9rpx2l3ygy4lpruk2khr5cu4tc64,4884.9999979806661707,1576022400,0
cosmos16q94fnf07nntyegrrgzwf9gy6tqrvxcgpayrxh,4881.274467,1625228955,0
cosmos1q5klxdckw2vpg7a9cegcgxpm0784c0603pct8h,4864.732126,1590871319,0
cosmos1t9ypfyw5xy626mvgqu5kvlje2twwje7g0jgusn,4813.472148,1639231924,0
cosmos1vlj8htymsn9eqy8rulsuq0y3t9ezcqfad3y54z,4800,1634754945,0
