delegator,amount,since,delta
cosmos1eduu6rk03m7tqthj4weuvwqmwjxmh52wy0nxg3,1187.469025,1643568777,0
cosmos12tv2fsesgn84czwjey7xvly9yh9s3wrx63a24t,1161.52671,1601318185,0
cosmos1ghk4hs2k2s7t8c6qlfrdqghl4wet2aqc55f7vz,1133.62895,1612030277,0
cosmos1206mghh7a4ha8w2jputtj7xaflrplaagjqmj33,1109.517618,1576022400,0
cosmos18wg80p26wzjwdggclux0mzeetdapfhjchkzy23,1100,1643740716,0
cosmos1nckqhfp8k67qzvats2slqvtaf3kynz66ze6up4,1091.757101,1576022400,0
cosmos15a0nh2acms9kq0gt0lw2a3pcny6ggyyw3jjtk4,1090,1643468553,0
cosmos1qs4fp7zsk6h3yyp0khkgkpya4juxe788l8ylt3,1060,1645270737,0
cosmos17ngthqze7nxzf8alj2pww9vd8gwgmcghxj5fld,1032.606462,1634720469,0
cosmos13s62l9mz7k6279tffawctk956u98a6f0tattf8,1031.491275,1613610094,0
cosmos1n2c47k6wzdazy225vynrjywpras92jjvjntvtv,1026.88653,1610366246,0
cosmos1xhttwcewy0fdefgykd3hv49xjyllwu0ve85n6d,1015.478989,1635367462,0
cosmos1xxfrwvvmarz2683ncjcnsjpcdxf9486uwfml5n,1004.161972,1634100300,0
cosmos186ezrgr9yuqv3vcgx4c2qv0tkw2y0uzxaardzu,1000.325441,1612633261,0
cosmos1k65taty5pa30a848sgjml5mgrcuxfyme3f0lu6,1000,1636505548,0
cosmos1yeyafzl0nczpdwx2q2wkwkez7za7uwt2fazqux,1000,1634729728,0
cosmos1c85l8j69ccge4c3gxxhlmkdy7dvhqskecjx7u5,1000,1641452282,0
cosmos124d7w9pu2y3zndf7tn78sn4xdfcy8ejd633n2r,1000,1613743121,0
cosmos18jmylp5ddfhv4gzzm0lrvk92xy9aa6x5dtk953,1000,1636117900,0
cosmos1qz9k9tyz5yar7lpwmwashscs9ug3muwpgrlrj0,1000,1594775067,0
cosmos1treczrfhsjdvlfvcgldt7d94wj4vhk3rz35eu7,1000,1614219689,0
cosmos18nayqvxemsp4atf77lhpd8ytcc5w0ut7rye82s,1000,1612673601,0
cosmos1tahayqn35c90jxmswv6ktf9ra66fn9du08rga3,1000,1640586212,0
cosmos1lzef80fkrqlj02am55yhasas4np8cmtrt0jyv5,1000,1576022400,0
cosmos18umk4jenevvqvwcsrxmev65x5n76ml474zgpyx,1000,1576022400,0
cosmos1mxht37dxn23tf96ugh5wz79xwux7nalxrlppyd,1000,1644427044,0
cosmos1fmc9xucaylsmkmcurr4jv3dkpa86lqanudwylg,995.399858,1625835395,0
cosmos1kra433lwctgpqpdxld9c6umf657lyvm8tahqfp,967.216276,1616335405,0
cosmos1y2zly9ja3j39hklx946gxjpxaum76q0vsyw2cw,960,1616273458,0
