delegator,amount,since,delta
cosmos1e8zqr62l4twltss3570u0xtyqme5uxznh3z8yg,1000,1641144235,0
cosmos1qz9k9tyz5yar7lpwmwashscs9ug3muwpgrlrj0,1000,1594774874,0
cosmos1pr2rajg4qj5scfzh4au59z6krnawhc4g7knn4k,1000,1643822595,0
cosmos17e4xmtdg9tz4z2uaw2ul2rf7te2m9cc0hwv5hd,1000,1641741599,0
cosmos1c85l8j69ccge4c3gxxhlmkdy7dvhqskecjx7u5,1000,1641451852,0
cosmos1cmmp0klv4eff5egth08dvdjes2zye89xe4vr85,1000,1635856873,0
cosmos1ywqfxwjm58tfue3zvus7vtngfm5780y899tcjw,1000,1635797346,0
cosmos13cdlev3gxtwwzdzuyltq86004rh0hvqxzgqdd7,1000,1615894023,0
cosmos15w48fcnndw0ygz6due737udnkc9cfeffpdf65x,1000,1621512760,0
cosmos1uhe53hxtfseru0vz90nkc35uca6avzluvasz0s,1000,1643269955,0
cosmos1k6q2f7kz38jl9rf0jfvschjl7uh40yaqcuah63,1000,1635202569,0
cosmos12zld46xk6f6g3h09zuhelghlycr0xch3y5r3a4,1000,1634964894,0
cosmos12dnv539p9umh6ze2jpn8n57frlsads3d6yujz0,1000,1632090001,0
cosmos1xp4zat7sxzzpcq6et8t2jpf9gza9jx2gjp38fx,920.06025,1576022400,0
cosmos1v6js7ygmgaufkf6vz2vs9whvfu95qqg6awh7qt,900.012921,1637030341,0
cosmos1z5sq7suwta4xyztp6f0h42dtexajjdyscd9ynj,891,1640741916,0
cosmos19g7dups5e0ct3v7vq2tsj3jln9fd06qk2u273k,874,1621384764,0
cosmos1hmqf5d6z53akxurv4r2e5cu0f0mfzefs82vdav,860.431658,1640359433,0
cosmos1qsvurguswchd9z9vqkczfcsl7lt57he88xggdm,857,1642749696,0
cosmos1ezty2jdsfx5u35myl8vrth8e9e5524agjdq2e6,850,1631653669,0
cosmos1c00unxwqhe0xf8z6srwpdz98x2haphmzfhn4jv,850,1641964351,0
cosmos1dkuy55y3hpwn3ynpfzxehpm9k29dkf68n55d6k,850,1645013749,0
cosmos1n45552m28f6ep54shzh45txtkff25flarvez2a,848.217813,1624474342,0
cosmos1julguuht6dkx9e272freehg0dd9gj7wv560hm6,845,1635762536,0
cosmos1j3kxl5px2elcycvqfnwte7g9m9pk73pk8vxvj9,841,1627703834,0
cosmos1npevvs7tc00sqmrg0gx04830rmhvmda6gg3pfj,839,1642630605,0
cosmos12pek06px76y2mr2fp7ew4wz8asxv3rpwqh7zcu,818.128348,1590093842,0.8
cosmos1fvtxw3efhjfm67nzm3ew97u6tvg9n573ykuapk,811.107183,1632150086,0
cosmos1jvmss96eacwcerhk0mdy5jyu5res2ywyn95dya,810.518908,1635807168,0
cosmos1zs57whsagx2kukl5nk26efp43upsrxye4hpndp,800,1643012682,0
cosmos1atuvsc0k6jw56pzkm9z729wkxrtwe0ghe5ay4r,799.9919,1610890586,0
cosmos1php3fxglg7sznc968wedprkjkp9nq73n59ycym,774.72,1633156662,0
cosmos1fhnc5vtxeclsqpkk8puyx4vmcuxypps05d6ccv,750,1642980889,0
cosmos14r6l46eu5y4p7v8xsheu5ur0pzc94nkjpel3ks,750,1641289756,0
cosmos1g5nmstuhrs0yyyytz884080ywfguklshx8k8wt,732.134359,1633604176,0
cosmos14pseemx4yarq6lh67ew2mtp57ayqwj7tdf56n4,722.48375,1641883765,0
cosmos1uxs476ndlkyly8wwfmc78flp8fyuwcshgkwthc,721.002099,1599691508,0
cosmos1had6ftl4w4klp3ly32y6kpyk7tylc5tvdh2zal,708.578295,1607947783,0
cosmos1hdu7ddht7v6a5h9ewhhu3td964v999mfekfawr,707,1643583611,0
cosmos1fakuy9dm78lquld6ppheqpnqcyyf3n5a6mh6yd,700,1646179254,700
cosmos1nrc069kemdy6t224t4hkrcm0vwffjv9fmxe9l0,700,1635868217,0
cosmos18g4yusmq0d0uwkmsxl0eahm68swma4drj22jw7,697.6,1635880117,0
cosmos1ql94rsf296a6334dtwjhd4anta2uewmzl57p95,675.4,1642012157,0
cosmos1auzp98xhjnfrnuzmqy4r3me8x0ndkr47y8w094,674,1643962586,0
cosmos180temxfldsrfa66aljp083nsru48q8829f6j6y,664,1625733761,0
cosmos1tnyhcj76wunwzhh6nmed9v9emgf9ye4gmgw7xr,663.390069,1621796737,0
cosmos1200lp0se5nlvm0r99xp25zvfexqmuksdycrfw0,621.068546,1640940225,0
cosmos1s4gngj3g82974ft5kl6peq3ppsacnkh68ennrd,608.962203,1596750149,0
cosmos1rv6wv6wwpr02hx8vchyhk93xt590t3tg566rtk,603.777,1576022400,0
cosmos1mmm6ua0v2zvp7k4fw5dww5v050ddscl9avj2we,602,1641385798,0
cosmos14svelezkrxzp53xul6dr6p6awnet7hc5qrq4kt,601.739297,1595597047,0
cosmos1hx5cgqkvp54wmcspwpvre0qa8572rdgg94p3y2,599.99375,1644149009,0
cosmos1s2h0wcw72gucea0veq3lpkuv96nve3q55em5ex,599.5,1623299592,0
cosmos1yg93sten48lv682wkqg3jlhzee5wxwftgvt4yp,592.134356,1643898289,0
cosmos1ksjvq04dterdzdqelv30rs4uwv3drchnlauvc4,585.1,1642817623,2.68
cosmos1qd0w053327qg9je4n3hznts9u3p4qlffpcfld9,583.441867,1642327918,0
cosmos1urut05ey4va2636dykpeagj3j4j8vgeqn7vrn6,569.02,1608841251,1.11
cosmos10k9xcut2njxcuq5hlrfl6l475d3c8xggdzgtk7,565.210603,1632331188,0
cosmos1cxwxlwuhm2dqqcs8wrrjzyqxpm53qf4een58tp,560,1635862408,0
cosmos10kt7sxfc2ydvsggtmwxenmay3xcktfczcslwz5,560,1642984093,0
cosmos1vctfdcnflcdthvnvdz63clw6hpt8h8m0ws6quw,550,1613708334,0
cosmos1f0cmuuz3kq4654wtuu7e55r0clm5c82z4j503x,536,1633288025,0
cosmos18pkjl97qfech33dusdhsh65tfj3p3jnswvfftq,533.5,1629351443,0
cosmos1hftvuutyr2m4k2mhw9cfvvf9a3plk66kjls289,530,1598009531,0
cosmos17au89e6t85nhuptq8j2wavumhqp6vl6mlxeman,525,1645191380,0
cosmos1qyutyqwf9prllwl9rdlc6mfwmpsygt6wuas6xz,516.24815,1645099948,0
cosmos1xyy5r22zs5c3qt35puxqjw4p3xvrzendjj9w49,512,1595629714,0
cosmos18u6lpm7lalkqrmkpddmd3cdjh9j96ek6ynjq33,510,1635173797,0
cosmos1v5rqpmjt4e8nc8pqpq32s60wku0rmj6effgh7f,504.6,1641924754,0
cosmos1wuaxuv2n2tx0q64g392elkafsdr9am5jmfagfa,502,1642257255,0
cosmos1hwlc9z9wyn00h7r9s65cvkz4n99asu68ve9xc5,501.190636,1636185287,0
cosmos1u7k5sgj56dwte4023mexqglaljqr0jvnsvxyp3,500.1,1600308335,0
cosmos1v60nl7wzelzush0c0vqata60pjffc0rxe7xkfj,500.1,1590365037,0
cosmos1az557ezp4r3s4jv5ka7nmzrly34w9ezt9u05jr,500.07,1577663393,0
cosmos1wnh5rkymkdp5g5nq98ur5thznu4xkrum4t3qmu,500.0625,1612899403,0
cosmos1u700d2s54lcyscpp7lv7607xcwg2nu3x08n85t,500,1644497582,0
cosmos1acs3wtap4na9jcmystms2u3eqfdmwce5xygp86,500,1641725397,0
cosmos1akc3tx33v4l9n3wjjd20kjn23gcjwzw5h7jgxz,500,1646068557,0
cosmos18ep739505s95ml02st5cdxfr70k6saw0d3rspw,500,1640950221,0
cosmos1acs3wtap4na9jcmystms2u3eqfdmwce5xygp86,500,1641725397,0
cosmos1nsv77srghkk9me96vqfa4cux9plalklz8cgqrp,500,1645752729,0
cosmos1krkfj83djzrhx0skxcvnqyywdsp3mucwqcs79a,500,1642965439,0
cosmos1e0kyfl3re078qzsjqugdpnc4lkdq4zvjngq34q,500,1638415265,0
cosmos1fk8kdezh7fahg5hyf3cpquwvgcxf47qrxcpwsx,500,1643577897,0
cosmos1u700d2s54lcyscpp7lv7607xcwg2nu3x08n85t,500,1644497582,0
cosmos1zdd77n7e74g8ncpl8qmz64tfg3cxxafmed65dq,500,1632685448,0
cosmos198r6rhhvvsh4xyc9apfypnf99t4dcxj3tr2yeg,500,1644264511,0
cosmos1w7s0x3f93z8lk0eh9zuxgvds8y4r3fhyar9f60,499.9875,1643684383,0
cosmos1dmkh6tctldckr7muhupxe58ruf24n08kpmzuyr,499.567339,1609541738,0
cosmos1jpjacusjyym9txdp6pqug88rcq6tk05ckmc05p,497.101035,1591019000,0
cosmos1nm056fcszxdx6fcuahyh22y9l867tqx2qwkspk,484.009443,1634838926,0
cosmos1y2dpnq430sj40za3qya9t8e5l3gyq8rrftsfsp,470.6,1640219130,0
cosmos1pmu040lw4q9wq50dprur30lx9xn7y9yxlztj9j,469.6,1641590056,0
cosmos1mhl8nvssgvhvd0laym9t0235ld9ad9qp6m4dke,467,1640799390,0
cosmos1kkmqww7w3vlp4y8q94x8pmpg0w68sxwsl0khmc,456.484375,1643216088,0
cosmos1e5ch8gut4fxgm3cp0why79vndrrkn54v98ttph,450,1642219744,0
cosmos19s2azp6wsh702hcxn2fcx2up9std46rw5pmhhp,447.083311,1632145462,0
cosmos1q78dsqqx9e3tar4m6hmpp3p4wkvus7svzyg3fn,446.6475,1642737981,0
cosmos199zrfq42mtykphdvp4xyrteaxecwgd9aw4swlp,444,1635546057,0
cosmos1xvqhawl6awkssgwqcanz6zgy5gks3xrvhh6hlu,434,1644549262,0
cosmos16w45htju623a8shnmvy8tgpx3zl2gnng74x72s,430.97175,1642669378,0
cosmos1zdrvyn0xjc76du3dfg9curlkrxm2x32csfp2ux,421.113511,1626948444,0
cosmos1frzs8kdcdnzhamdgu64xp745xndaqfyt87598z,419.617776,1619367387,0
cosmos122ekply8m2ccnxeyz6v6d52d84rtgqaq8xskfa,417,1627667665,0
cosmos1ym0hl50hy7f999ws9uatr02fa5fguwlz365ejf,416.62,1643255105,0
cosmos1zf6gq8yc0dx2eph3cxcd7u0fhny45dafcf7umc,412,1636488597,0
cosmos1zvz6tjckzdua7cxwprqaqzmj008ezx07dynzcj,412,1641041346,0
cosmos15ayxqej79np3jsf4f8gsv8324uenrnsw7epzhk,410,1641984132,0
cosmos1r2y8g6yzt0d9f88ew9cqplh5y3wq867u6nvuc5,408,1643318447,0
cosmos1tx5d9tna9zsnklm7v407tjrr6nlx7erq3laljq,402.279237,1593435109,0
cosmos1c9xv08cge8kea3zv7ye7ytuylaxxwwus68k5pc,402.00625,1645308030,0
cosmos15f5vnp36kscawc7xugp2ne7c6emxn6sue6yd5d,401.759949,1644515596,0
cosmos1jqm6f0hcc7q0pn6z37f60hsjmc7sycfla4jx5d,400,1640640679,0
cosmos1e0mhf4ghkwh0pjdwzz03jsszeavjtgtrtjnmf0,400,1641588390,0
cosmos17fm6kk9r98nhvas49p5lzzr5qtkmh5hruwf692,400,1635448833,0
cosmos1kcy0mzm00g09k09ujfu7wq6csmah6pkyqn2qu8,400,1625198160,0
cosmos1rtdyjk4mkyelwfsvg0e8m607knhclgdwr5jkhr,400,1638371142,0
cosmos1e0mhf4ghkwh0pjdwzz03jsszeavjtgtrtjnmf0,400,1641588390,0
cosmos1qsen6u8azadv789r9wlh6qk0kk6lr4rnr387c8,399.98375,1645586961,0
cosmos1kq0l7ksv99hx0ufxawvgn328x94fra4uq7akn7,399,1645876285,0
cosmos10etxt8mux25pplaqtsj2y9z29v9km2damytrxq,399,1643886890,0
cosmos1crvcfnu0n9rgyrhpv3zer8cajyyrjq36kfh0u5,398.46,1643255779,0.4
cosmos1cslu88749pnlv7y8k75vaj93ea2hlfnsm4ud5r,398,1645508871,0
cosmos1c2zcx7wwcnc3mtsjp0p6vhde8f4598m83tcqfp,395.061844,1635404542,0
cosmos1kh94s6q7qd3r50hmmd9pkkhw22pge05y6xer3n,392.891,1643794012,0
cosmos1hvjr25kr788gjawj3hf56wyl7wfyu3uwramuwa,388.985803,1635857810,0
cosmos18muyl5yh9mr6ma3jkmn84kyy7jaxgrqdwvas7w,385.830547,1626889225,0
cosmos1llf590lnfkpuv4ghac3n3gg9rzwsy4uvszp0p4,382,1644346230,0
cosmos1ts92tkwx80p2fz4yvnt5faa8l93v8pjdwrss5j,375.053963,1597367597,0
cosmos1hssq67pd3xh5sckg86hk693xppjvvtdpw7m2ns,374.754432,1641290449,0
cosmos1d4q3j3h6vm4ea2xls7rltat0vcrygxrqq5afz0,369.9,1632362327,0
cosmos196jgckh3tdkakxevnzuxu4xrdpwkl8ews7ya30,367,1646000955,0
cosmos1nvc9ln6s46zx2thzzjp9tsjfjvl7cexw0seqzf,363.984,1639677521,0
cosmos1u9upwuq5y45tvyzs6egkpf0an6zgx255kzysyx,362.951263,1644590633,0
cosmos1qql03f98tfsjxegykhs3ps4vlmqspk9edkskx8,358,1636172518,0
cosmos1gwa7535t5uezsj0xu438vu5n9kaa7l5qetmah4,356.629763,1635730289,0
cosmos17eckvmlaj256k5vmxsprxvewverakdk3wggvsn,352,1632924822,0
cosmos16rg35um09pvrxvt3q6xnzkcqtx36penhnvmhlg,349,1640962565,0
cosmos1au2a4j445u4ylwd6k4434uxq4hvnc5hh66524u,347.59,1640846499,5.3
cosmos1pvcm3nx4qtuljps2uu6c7teaqmzr9jvldp3ygh,345.40364,1591276587,0
cosmos1nyvz6jl826yknlpre8mfsehu96xld46n2t58x7,344.5,1588252178,0
cosmos1yxxrps9ft0lklwm9vnxaxq9y8xmhsvmmlk3zw5,344,1645208551,0
cosmos15nn5sjx44khe0vh7qfrc7p3geslvphv7jgqmtd,335.525335,1634202272,0
cosmos1c2ja8lacyagpuxxv5dlru5tc8sszrxlu354dcp,335.018072,1617900035,0
cosmos19achp6f22rscwd493gullzy8ufwd29nqlmga7v,334.871704,1617388314,0
cosmos1qeu5sk7cqfmkfkhcdca4p2n4q3v5y8h2rtxt3m,334,1645764970,0
cosmos1r8pmwwnprvykp78ggd45ulecd3puryw5wmzu9l,333,1644124213,0
cosmos1f4w0hhfm6c6e9q80f3u8zf4fht2vm54vamz945,331.957621,1644685451,0
cosmos1jnpd9huwpgkvgrnd85f3r9rf5h7ydqzzg7wa4c,327.519139,1595952585,0
cosmos1klds480yv97t7pz3azna8g8sux75ysghpxxk4q,326,1627281941,0
cosmos1d25uxlhdynu6hdkl4xelwxn7jz08u5fa5hleut,324,1624215092,0
cosmos1052lct3krg9yagysaelvg38t65hwyn8966eugx,321,1630711692,0
cosmos13mpgdqyyn2cg0d8h53yys2rcmtvk8d8ancwtxl,320,1641845478,0
cosmos1k4plr3rk207qfnk0rrsdgwn5w6csd4pzy8z9af,320,1629282196,0
cosmos16dn9k93l9ws8mk4zdf5h3y2geejvu6m7vrrde9,314,1644997724,0
cosmos1hhar0lapmvky6pefxxa74g02g6p67fd5hcgtv6,314,1644998104,0
cosmos1f9xse5j7v27tf8z79cg6cka6s59jvhcg0y7x50,311,1644762800,108
cosmos1umqssn3pk3r9x7lkeupp444y98uyf2xmyvvchy,307.6,1636852395,0
