delegator,amount,since,delta
cosmos1z5vdfkspgavy3r475rlq0wmwzdsskfhjatmdvf,382.628297,1625831495,0
cosmos1m05e04yudm0aw4khac85vusj34sqlkhzxphtxv,379.967174,1642306524,0
cosmos1k75lydjhc6w5fv658fe5rfakmgwfmf97vgz33x,368,1640954482,0
cosmos1frda32sdg3dse2fgchwa7p22dz8nqa52tvkpk3,366.59,1644154436,0
cosmos1tkd00dydjm4an4jq2803nck8llanel0q9dvxgk,365.22834,1601350059,0
cosmos1hd2evedvt9tggmalwfj3emvd67ln7u5pae0833,361,1631369786,0
cosmos1hq8tlgq0kqz9e56532zghdhz7g8gtjym9ycs03,350,1615837548,0
cosmos1l2kv7qf43nxjpqjusg5r69muen5xk259urtmer,344.49765,1644303531,0
cosmos1a5t49z0gprncr7f67zr7rvz4skrnfysqjxkxf4,335,1618215798,0
cosmos1j6y3j22v3fdj5e75vxg976adc35ng0r32c74dg,327.359185,1643713784,0
cosmos13mpgdqyyn2cg0d8h53yys2rcmtvk8d8ancwtxl,320,1641845279,0
cosmos1th5r9ln0w7mcfcf4dst20qq3spyqqamerruc6x,300,1603749732,0
cosmos14ej8qy0zpu6mstglnrqsdl623dv7306ztlljrf,300,1642784678,0
cosmos1f262hxgedj7cvw3trjapl7w98pqv0sx6m4zfjr,300,1628013066,0
cosmos1uk5w5awhhjnnkqxkrhlx0a8j6jgpyw0u9jqvku,299,1646236452,299
cosmos17tws0qnf0fr8xm9ujg5u8tz26kq72yfsmqa0uw,298.9,1576022400,0
cosmos17yz0at89xnt2zy8lpfy7ultwh9nl7cplcqkdnl,284,1641207141,0
cosmos1l6gz5zk8k8s87emf4q5jlr84gp3wq8x3y6lw7t,280,1624389008,0
cosmos14ualw5s00dhytkfrrptukg6cv8p6s9c63x7pz9,270,1576022400,0
cosmos1e8g6555vsgsjrlyls057ut89d2n5lj97s2828h,267.675,1642559711,0
cosmos14kme8dggwjcp7jevfxsjx4c0v4pztlh9cs0qh7,262.9965,1616463955,0
cosmos1wkm2gc4a8zcq6ks805myy9pvs399stmqegn3u4,262.242176,1620302279,0
cosmos1297lu4ujt40da5ffss2s5lx3k53xtqsy52qz45,253,1616137571,0
cosmos1xun3qq5veudusxys2rygxkduqld3yq9ccyrkg7,250.8,1643365409,0
cosmos1wsuvf5rt4ftr40axdq4m8dkwdtnefqfpdqcylr,250.5,1636240172,0
cosmos1zhl4j2tsrtfcstsfv5tzkrt90hnn0jha94kjs4,250.000001,1634918646,0
cosmos1vv2nm8tvpyx88r07hx5x4zyctpkztp6yshl49q,250,1636240464,0
cosmos1qts3tacnq3aqnndypelp28jzx3z4yay98d30ke,250,1636431085,0
cosmos1ppkjvle6aq7prr3qu540yw0d36j8ymqgasmg5y,245.5,1641475609,0
cosmos136x50uj9qlp632hmufd0qeda34j2zwn2x9sgu7,242.862281,1619503254,0
cosmos1jzgww727j26mllazuqmp0ew6xecfwypvhqzp9h,211,1636039330,0
cosmos1ktaqdmlchv065tlt49c50ecmhqejw8ugf5gcmt,201,1635135241,0
cosmos1jmadnd3y5agqef84dll3css4cgla9gack8dfs2,200,1636498522,0
cosmos1skwdftf85qku2vspw7l2rqmd42y6sw47vx5lah,200,1635993963,0
cosmos1uj2ny4pycvg6aj42fppmt7l6tkcpad8zetudgw,200,1643928309,0
cosmos19q2h8237906pk5w3e2l7lauej3j4uzuhjsqvns,200,1643928230,0
cosmos1uauggjq5l4plarcurhclsmrhdrsq40ulpws665,200,1643928265,0
cosmos1yu3u7xguyn79xp4h08wc9za6k5zes3dzcqvfvv,200,1625075979,0
cosmos1wtt690w8zryfljyncd4rpdavlajrmdxw2gxyzd,200,1643928357,0
cosmos1pehvghr7mzgmlm96yasv08n42plp0h3wcuk6jw,200,1643928111,0
cosmos17c9ywfjw8tjss76w7epfpeu59afa8eglf90tsv,199.5,1631880109,0
cosmos1e9h89w7cjr2svym976m9j09xmm7ngtuvum0jfg,195,1625616861,0
cosmos19nvkp97wnmtphc9jcfdqw8plfdh4ktxr0duwky,188.892703,1641194050,0
cosmos1m54x03lr0e8t2xrwjshs8yzvqh0xs4uc3r602m,186,1614313548,0
cosmos1nfevwnxfc3umaxc50lte0npcgtrpgtz60jgsan,175,1642036879,0
cosmos1jpv8lhrkaqw5mznvx8yceh42p9xxaahq64gptf,171.267287,1630698456,0
cosmos1uhdwdf7n30h58v8lr32qazw3v8ah0cwer64k7f,156.284,1641221126,0
cosmos1aq0560q080vlvzsztlq9esxf50qn6q8yz8kg90,153.46,1640976724,0
cosmos1xt05smu3wv35n4qydt5xrdwcqnucqvlwmzyu8n,152,1613384805,0
cosmos1z59ev0hjh4vyshnfqz6wmpr85kw5m8vfsj6kly,151,1612729359,0
cosmos1zyqxtvzqfadl8l7nksvtfs6letxkzhl7zf64kd,150.902593,1576022400,0
cosmos17zrqzl062v6npwc25d7e42f40cqxs0rf4xgkc2,150.443734,1641533655,0
cosmos134ultcrapjnu8nxttt5rlc05tgeex2ja5pvglp,150.000126,1642702463,0
cosmos102ruvpv2srmunfffxavttxnhezln6fnc3pf7tt,150,1634076867,0
cosmos1epxkdy5erfzfkck4l6ssjx6lvd36ppj493sjqa,150,1642379739,0
cosmos1r0mjrsjfprau9rwwxe04hkzfud696n3xq634zv,150,1644232783,0
cosmos1dtfz5cxme34tuhanhahlk3wjja3saxd55602r7,148.705944,1645696097,0
cosmos1xag5mhr0jj25a7y4jdhhd6sex92m9exgxsqemx,144.244632,1642471415,0
cosmos1gq5vp7dwg2h6s9ekhkgjnly30wfpjq5nu6mgnv,140.225976,1642684982,0
cosmos1fwgek3as9027n07etkukhu3c9qe2snr0rafduh,136,1617423092,0
cosmos1crf773hlutgvluk8ryqjuafw3vhmcdfdtq7a4r,134,1632917221,0
cosmos1ayy8knfdhepp2rws2m8kq5jzjm67fsylzxd4en,128.19345,1643319760,0
cosmos1wug6fff4w36ct9cl8xfj0efs7nmdnx4h8wkxs7,125,1640930334,0
cosmos1m5rvw2gnwett7uy5st57jtwdyqr30kwya7ex2e,124.42,1642685149,0
cosmos1dv62904dr25e54k32unylyr7d4np3qy3nl728m,119.0416,1621996871,0
cosmos1gqdez9a6eq0qa5we0ckrv9t0f70y3affdw0ac3,113,1618470972,0
cosmos12cknxxf97l2mttwccnpa8nf3wafkf658kc4yg9,110,1642082674,0
cosmos1rnajnc8zp680vrxnsr43vhufqzv5h8k48vhyuj,109.49575,1642657145,0
cosmos1qfztpelp4xaq7f87x2ng5q9uz8tx4r3q2cew3j,108.540207,1644849610,0
cosmos1ahdlg6u329rfrafxadz8fnh4gg3ly0zmw79y62,108,1642316177,0
cosmos1gt56jzphy94k5klzttq23le5x5puc9qdtjf9m3,107.44,1644089931,0
cosmos1ue5y3f2fvveeprd5j364qrh4np0wg64g94twl8,107,1645079426,0
cosmos1xu5p7xjq7sc0t9kh5zrc9cqp8ve3p5eey38s3g,106.576836,1635154137,0
cosmos1y5aegznxjukk3xwaa9shpevy4y86wmh05k3q22,105.4,1643870801,0
cosmos1x9arws52t8pxlx5e6my6mjq8ahhw9w6p5upwtl,104,1642122459,0
cosmos13gr0thxx6h5gtkhktzt2rn3ucvzajxkwheyhwf,103.692925,1635461761,0
cosmos1jnvtamj0c83rk8vaaeu80phtpeg3k7rugy3emc,102.761576,1630252746,0
cosmos1n2vr7ek9zmhre9u2fhuc8vf0exx879z7d508xa,101.263976,1642755304,0
cosmos1g5h3qa7rm6wshacsxprza8ns09v8na7q2jc7ad,101,1642257429,0
cosmos1yggfnr9kccfms5yh3nterydjfhm7mu5juakyz6,100.99375,1645510957,0
cosmos1kx3zgxtqmn59zqh6fp5mtpx42gscnezk6hgju2,100.5,1635259597,0
cosmos14y59t9ucqucdtwwkkudlhmc47yhagnhymwj3fe,100.404729,1618437643,0
cosmos10a28gtmaflk28yhhkdtav0s6mzx0tsws0ha4kg,100.235698,1620286202,0
cosmos1arlxgz25ycj99yq3lc626g2pywr6x7ucsanl6k,100.1,1639425439,0
cosmos15erszf0nv82p6a3jl9su9u6lapufezfhmh0rrr,100,1645599312,0
cosmos1ck7h62s26z4xtuqgtdxesw5axjjcmaw2g0c0ht,100,1643083818,0
cosmos1dmttctj7zfe49xg9hjfykn5e862ny07dqs0v3f,100,1643572767,0
cosmos1kmvyw6mfqfg77xk88tcdnzxjllhcfw6ytjqu2j,100,1629126122,0
cosmos15764rk62hklcnp49tgpczygmp0j2vd2pve72ge,100,1635009542,0
cosmos1zgw9wcqtnvlp4j0plmc73hng4mtu4j5367ne27,100,1635198865,0
cosmos1c362wx6uzfuncgm4t0rex675pzxq7nmp3fzxwt,100,1642771417,0
cosmos1da85gjhaupl8ae7ee66sw9zh585uu9j3ld7h2p,100,1644048588,0
cosmos18vgs30drxya6wjr962uw2cfhmxjq0k2vgwc2ax,100,1620478998,0
cosmos1wcay5mjcpawfz4amg8pjlfpet3h2lc53yjv3u9,100,1646170015,100
cosmos1f7653xmmtk6c5ph8va37juwfzxdfcfw053s66p,100,1626019900,0
cosmos18kdry4ctn772y5yzlgzrec47mvr7v57fza209a,100,1644126733,0
cosmos1vcdhr936f7tw5a6fn9jc0axws5ylulu6eeejeq,100,1622766076,0
cosmos1xd8mwh3gjwqmpzsh2gu64j9vqdl2qz7v5kq99u,100,1643083438,0
cosmos1cvgsgdh6ftsvsn46x8m5zfe2jjn4edu6n65tnk,100,1645756775,0
